time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1767715200,93615,93742,91221,92059,69274.64914620486,81183.83294117647,81183.83294117647,92038.39008676625,100777.20083834199,86506.37422305356,88801.26352941176,91096.15283576997,92947.80495562618,99554.60292345982,91223.2834493157,93420.66352941177,95618.04360950785,93042.39845375606,89895.45809965876,92521.73633769057,94024.56000000001,94024.56000000001,93042.39845375606,92038.39008676625,15
1767729600,92042,93786,92042,93712,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,86921.10978035528,89267.15294117648,91613.19610199767,92947.80495562618,99554.60292345982,91385.90936892053,93618.88705882353,95851.86474872653,93042.39845375606,89895.45809965876,92649.07746908933,94146.72,95644.36253091067,93042.39845375606,92038.39008676625,10
1767744000,93712,93712,92194,92758,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,86921.10978035528,89267.15294117648,91613.19610199767,92947.80495562618,99554.60292345982,91487.83161820078,93714.66588235294,95941.5001465051,93042.39845375606,89895.45809965876,92640.86280614232,94091.68,94091.68,93042.39845375606,92038.39008676625,15
1767758400,92758,92856,92453,92803,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,86921.10978035528,89267.15294117648,91613.19610199767,92947.80495562618,99554.60292345982,91583.33210577125,93796.15294117646,96008.97377658168,93042.39845375606,89895.45809965876,92633.79218397486,94045.16470588236,95456.53722778986,93042.39845375606,92038.39008676625,15
1767772800,92810,92896,91530,92044,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,86921.10978035528,89267.15294117648,91613.19610199767,92947.80495562618,99554.60292345982,91627.89187100765,93810.33176470589,93810.33176470589,92998.81067814254,89895.45809965876,92484.5256509728,93814.81176470588,93814.81176470588,92998.81067814254,92038.39008676625,15
1767787200,92025,92204,90982,91263,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,86921.10978035528,89267.15294117648,91613.19610199767,92947.80495562618,99554.60292345982,91615.24842807584,93758.01411764705,93758.01411764705,92883.9796153372,89895.45809965876,92283.61950466826,93524.72235294117,93524.72235294117,92883.9796153372,92038.39008676625,15
1767801600,91265,91710,90526,91092,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,86921.10978035528,89267.15294117648,91613.19610199767,92777.04363859538,99554.60292345982,91589.56849477685,93699.16235294117,93699.16235294117,92166.30895404075,89895.45809965876,91989.26561336244,93161.3388235294,93161.3388235294,92166.30895404075,92038.39008676625,15
1767816000,91093,91376,90679,91273,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,87266.63786405763,89572.23294117647,91877.8280182953,92416.61195012428,99554.60292345982,91592.77397287457,93692.00470588235,93692.00470588235,91991.21545732355,89895.45809965876,91692.96616337696,92798.90352941176,92798.90352941176,91991.21545732355,92038.39008676625,15
1767830400,91273,91562,90536,90709,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,87266.63786405763,89572.23294117647,91877.8280182953,92416.61195012428,99554.60292345982,91534.49278161461,93604.74117647059,93604.74117647059,91991.21545732355,89895.45809965876,91365.5789560763,92446.23764705884,92446.23764705884,91991.21545732355,92038.39008676625,15
1767844800,90703,91059,89530,90417,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,87266.63786405763,89572.23294117647,91877.8280182953,92133.52765087246,99554.60292345982,91452.91999995135,93498.6094117647,93498.6094117647,91530.14631514405,89895.45809965876,90957.15055955073,92072.63058823529,92072.63058823529,91530.14631514405,92038.39008676625,15
1767859200,90417,90635,89671,90097,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,87266.63786405763,89572.23294117647,91877.8280182953,91701.63281866729,99554.60292345982,91340.50653980691,93360.70117647058,93360.70117647058,91138.15677173134,89895.45809965876,90445.36605946202,91641.52705882353,91641.52705882353,91138.15677173134,92038.39008676625,15
1767873600,90097,90759,89199,90698,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,87266.63786405763,89572.23294117647,91877.8280182953,91701.63281866729,99554.60292345982,91276.32246251695,93271.71529411765,93271.71529411765,90858.57414517911,89895.45809965876,90006.60188409268,91256.69411764704,91256.69411764704,90858.57414517911,92038.39008676625,15
1767888000,90695,91386,90221,90843,69577.6547682125,81322.77647058823,93067.89817296396,92038.39008676625,100777.20083834199,87266.63786405763,89572.23294117647,91877.8280182953,91701.63281866729,99554.60292345982,91227.38507031002,93205.44705882353,93205.44705882353,90858.57414517911,89895.45809965876,89738.44225241782,90995.54588235293,90995.54588235293,90858.57414517911,92038.39008676625,15
1767902400,90843,91397,90492,91031,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87507.20406610268,89804.89647058824,92102.5888750738,91701.63281866729,99554.60292345982,91173.31090571516,93105.55294117647,93105.55294117647,90858.57414517911,89895.45809965876,89479.18977725648,90739.32705882355,90739.32705882355,90858.57414517911,92038.39008676625,15
1767916800,91032,91545,90775,91117,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87507.20406610268,89804.89647058824,92102.5888750738,91701.63281866729,99554.60292345982,91119.56406544859,92988.18117647059,92988.18117647059,90858.57414517911,89895.45809965876,89215.7985408466,90486.38588235294,90486.38588235294,90858.57414517911,92038.39008676625,15
1767931200,91116,91132,90641,90645,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87507.20406610268,89804.89647058824,92102.5888750738,91701.63281866729,99554.60292345982,91025.19743925532,92829.06588235295,92829.06588235295,90858.57414517911,89895.45809965876,89032.73760470652,90325.18588235293,90325.18588235293,90858.57414517911,92038.39008676625,15
1767945600,90642,90721,89596,90349,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87507.20406610268,89804.89647058824,92102.5888750738,91701.63281866729,99554.60292345982,90903.31772182308,92647.43764705883,92647.43764705883,90858.57414517911,89895.45809965876,88722.62315505998,90063.39764705881,90063.39764705881,90858.57414517911,92038.39008676625,15
1767960000,90349,91924,89757,91067,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87507.20406610268,89804.89647058824,92102.5888750738,91701.63281866729,99554.60292345982,90838.6566148753,92505.9505882353,92505.9505882353,90858.57414517911,89895.45809965876,88584.71616286354,89937.2705882353,91289.82501360707,90858.57414517911,92038.39008676625,15
1767974400,91077,91685,90070,90225,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87507.20406610268,89804.89647058824,92102.5888750738,91701.63281866729,99554.60292345982,90699.89875919593,92307.07529411765,92307.07529411765,90858.57414517911,89895.45809965876,88522.42756888927,89863.80941176471,89863.80941176471,90858.57414517911,92038.39008676625,15
1767988800,90224,90594,90018,90510,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87527.55057319126,89800.26823529412,92072.98589739698,91701.63281866729,99554.60292345982,90584.47442855849,92126.7905882353,92126.7905882353,90858.57414517911,89895.45809965876,88578.69400395296,89850.1482352941,89850.1482352941,90858.57414517911,92038.39008676625,10
1768003200,90510,90634,90405,90502,70013.56585852418,81473.73647058824,81473.73647058824,92038.39008676625,100777.20083834199,87527.55057319126,89800.26823529412,92072.98589739698,91681.19343607797,99554.60292345982,90465.95541899292,91953.39294117647,91953.39294117647,90858.57414517911,89895.45809965876,88653.47397512171,89856.13882352943,89856.13882352943,90858.57414517911,92038.39008676625,15
1768017600,90503,90542,90286,90541,70013.56585852418,81473.73647058824,81473.73647058824,91994.46306959148,100777.20083834199,87527.55057319126,89800.26823529412,92072.98589739698,91532.67961921527,99554.60292345982,90349.58427310755,91796.4305882353,91796.4305882353,90858.57414517911,89895.45809965876,88741.20398785883,89873.7788235294,89873.7788235294,90858.57414517911,91994.46306959148,15
1768032000,90542,90694,90493,90601,70013.56585852418,81473.73647058824,81473.73647058824,91994.46306959148,100777.20083834199,87527.55057319126,89800.26823529412,92072.98589739698,91532.67961921527,99554.60292345982,90236.73507099459,91643.9011764706,91643.9011764706,90858.57414517911,89895.45809965876,88837.58506378916,89907.41176470587,89907.41176470587,90858.57414517911,91994.46306959148,15
1768046400,90601,90654,90427,90536,70013.56585852418,81473.73647058824,81473.73647058824,91976.35856462066,100777.20083834199,87527.55057319126,89800.26823529412,92072.98589739698,91532.67961921527,99554.60292345982,90115.78233013942,91478.39529411764,91478.39529411764,90858.57414517911,89895.45809965876,89000.62654776777,89972.49882352941,89972.49882352941,90858.57414517911,91976.35856462066,15
1768060800,90535,90615,90396,90501,70013.56585852418,81473.73647058824,81473.73647058824,91976.35856462066,100777.20083834199,87527.55057319126,89800.26823529412,92072.98589739698,91451.27191086586,99554.60292345982,89993.23173243104,91332.73411764705,91332.73411764705,90858.57414517911,89895.45809965876,89216.65908935218,90059.98823529412,90059.98823529412,90858.57414517911,91976.35856462066,15
1768075200,90501,90525,90286,90382,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87521.48288537483,89717.64941176471,91913.81593815458,91318.60963151831,99554.60292345982,89857.29473618451,91172.65411764706,91172.65411764706,90858.57414517911,89895.45809965876,89172.38204430723,90011.6188235294,90011.6188235294,90858.57414517911,91829.26152429062,15
1768089600,90382,90616,90340,90616,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87521.48288537483,89717.64941176471,91913.81593815458,91318.60963151831,99554.60292345982,89747.3212638568,91049.0117647059,91049.0117647059,90858.57414517911,89895.45809965876,89462.9041491435,90140.83764705883,90140.83764705883,90858.57414517911,91829.26152429062,15
1768104000,90615,90720,90466,90584,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87521.48288537483,89717.64941176471,91913.81593815458,91318.60963151831,99554.60292345982,89634.51060457119,90924.86117647057,90924.86117647057,90858.57414517911,89895.45809965876,89645.17552535757,90232.70588235292,90232.70588235292,90858.57414517911,91829.26152429062,15
1768118400,90584,90676,90493,90602,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87521.48288537483,89717.64941176471,91913.81593815458,91318.60963151831,99554.60292345982,89528.47519260336,90813.90117647058,90813.90117647058,90858.57414517911,89895.45809965876,89888.73397495008,90346.23764705882,90346.23764705882,90858.57414517911,91829.26152429062,15
1768132800,90618,91059,90591,90742,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87521.48288537483,89717.64941176471,91913.81593815458,91318.60963151831,99554.60292345982,89422.75627630265,90683.54352941178,90683.54352941178,90858.57414517911,89895.45809965876,90036.258485915,90433.60705882353,90830.95563173207,90858.57414517911,91829.26152429062,15
1768147200,90742,91146,90547,90583,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87521.48288537483,89717.64941176471,91913.81593815458,91318.60963151831,99554.60292345982,89302.222680217,90544.14588235294,90544.14588235294,90858.57414517911,89895.45809965876,90165.62173172995,90510.99529411763,90510.99529411763,90858.57414517911,91829.26152429062,15
1768161600,90547,90895,90090,90872,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87545.30644803317,89645.31529411765,91745.32414020214,91318.60963151831,99554.60292345982,89209.12451107129,90434.3482352941,91659.57195951692,90858.57414517911,89895.45809965876,90228.53339453082,90562.07764705883,90895.62189958684,90858.57414517911,91829.26152429062,15
1768176000,90872,92392,90569,91676,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87545.30644803317,89645.31529411765,91745.32414020214,91318.60963151831,99554.60292345982,89182.15374531012,90390.20235294117,91598.25096057222,90858.57414517911,89895.45809965876,90369.10423120663,90728.73882352943,91088.37341585224,90858.57414517911,91829.26152429062,15
1768190400,91677,92152,91270,91286,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87545.30644803317,89645.31529411765,91745.32414020214,91318.60963151831,99554.60292345982,89131.8887486588,90332.94588235296,91534.0030160471,91149.70062929708,89895.45809965876,90502.70324885329,90904.90588235293,91307.10851585258,91149.70062929708,91829.26152429062,15
1768204800,91285,91503,90244,90510,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87545.30644803317,89645.31529411765,91745.32414020214,91318.60963151831,99554.60292345982,89029.1230171538,90238.03764705884,90238.03764705884,91149.70062929708,89895.45809965876,90468.806572359,90870.35764705882,90870.35764705882,91149.70062929708,91829.26152429062,15
1768219200,90511,91563,90016,91563,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87545.30644803317,89645.31529411765,91745.32414020214,91318.60963151831,99554.60292345982,89029.12893571128,90238.02588235294,91446.9228289946,91149.70062929708,89895.45809965876,90472.64663344274,90867.1294117647,91261.61219008667,91149.70062929708,91829.26152429062,15
1768233600,91572,92244,90950,91776,70783.72715364548,81784.93176470589,81784.93176470589,91829.26152429062,100777.20083834199,87545.30644803317,89645.31529411765,91745.32414020214,91318.60963151831,99554.60292345982,89036.93507509898,90245.64705882352,91454.35904254807,91149.70062929708,89895.45809965876,90551.51041089033,90962.11764705881,91372.72488322729,91149.70062929708,91829.26152429062,15
